task,conditionOrder,item,testing_responses,relevant_dim,irrelevant_dim,stripes_high,feet_high,fertility_score,error,abs_error,stripes,feet
predict,199,E_C,8.0,feet,stripes,E,F,3.25,4.75,4.75,E,C
predict,53,E_F,7.0,feet,stripes,W,C,2.25,4.75,4.75,E,F
predict,53,W_F,4.0,feet,stripes,W,C,5.75,-1.75,1.75,W,F
predict,53,W_C,4.0,feet,stripes,W,C,7.75,-3.75,3.75,W,C
predict,53,E_C,7.0,feet,stripes,W,C,7.75,-0.75,0.75,E,C
predict,152,E_C,8.0,stripes,feet,E,C,6.75,1.25,1.25,E,C
predict,152,E_F,7.0,stripes,feet,E,C,6.25,0.75,0.75,E,F
predict,152,W_F,3.0,stripes,feet,E,C,3.0,0.0,0.0,W,F
predict,152,W_C,5.0,stripes,feet,E,C,5.0,0.0,0.0,W,C
predict,204,W_C,7.0,stripes,feet,E,C,3.75,3.25,3.25,W,C
predict,204,E_F,5.0,stripes,feet,E,C,7.25,-2.25,2.25,E,F
predict,204,W_F,3.0,stripes,feet,E,C,2.25,0.75,0.75,W,F
predict,204,E_C,7.0,stripes,feet,E,C,8.75,-1.75,1.75,E,C
predict,185,E_F,6.0,feet,stripes,E,C,5.5,0.5,0.5,E,F
predict,185,E_C,8.0,feet,stripes,E,C,8.25,-0.25,0.25,E,C
predict,185,W_C,6.0,feet,stripes,E,C,6.5,-0.5,0.5,W,C
predict,185,W_F,3.0,feet,stripes,E,C,3.5,-0.5,0.5,W,F
predict,15,E_C,4.0,feet,stripes,E,F,2.75,1.25,1.25,E,C
predict,15,W_C,2.0,feet,stripes,E,F,2.25,-0.25,0.25,W,C
predict,15,E_F,9.0,feet,stripes,E,F,8.75,0.25,0.25,E,F
predict,15,W_F,6.0,feet,stripes,E,F,7.75,-1.75,1.75,W,F
predict,174,E_C,6.0,stripes,feet,W,F,3.0,3.0,3.0,E,C
predict,174,E_F,4.0,stripes,feet,W,F,4.25,-0.25,0.25,E,F
predict,174,W_C,8.0,stripes,feet,W,F,5.5,2.5,2.5,W,C
predict,174,W_F,5.0,stripes,feet,W,F,7.0,-2.0,2.0,W,F
predict,163,W_C,4.0,feet,stripes,W,F,4.75,-0.75,0.75,W,C
predict,163,E_C,4.0,feet,stripes,W,F,3.5,0.5,0.5,E,C
predict,163,E_F,7.0,feet,stripes,W,F,7.75,-0.75,0.75,E,F
predict,163,W_F,9.0,feet,stripes,W,F,8.75,0.25,0.25,W,F
predict,122,W_C,6.0,stripes,feet,W,F,4.75,1.25,1.25,W,C
predict,122,W_F,10.0,stripes,feet,W,F,8.5,1.5,1.5,W,F
predict,122,E_C,3.0,stripes,feet,W,F,4.75,-1.75,1.75,E,C
predict,122,E_F,5.0,stripes,feet,W,F,4.5,0.5,0.5,E,F
predict,250,E_C,3.0,stripes,feet,W,C,3.75,-0.75,0.75,E,C
predict,250,W_C,8.0,stripes,feet,W,C,8.0,0.0,0.0,W,C
predict,250,W_F,9.0,stripes,feet,W,C,7.5,1.5,1.5,W,F
predict,250,E_F,4.0,stripes,feet,W,C,3.0,1.0,1.0,E,F
predict,193,E_C,9.0,feet,stripes,E,C,8.0,1.0,1.0,E,C
predict,193,W_F,2.0,feet,stripes,E,C,2.75,-0.75,0.75,W,F
predict,193,W_C,5.0,feet,stripes,E,C,7.5,-2.5,2.5,W,C
predict,193,E_F,7.0,feet,stripes,E,C,4.5,2.5,2.5,E,F
predict,43,W_F,8.0,feet,stripes,E,F,8.5,-0.5,0.5,W,F
predict,43,E_C,5.0,feet,stripes,E,F,4.5,0.5,0.5,E,C
predict,43,E_F,7.0,feet,stripes,E,F,8.25,-1.25,1.25,E,F
predict,43,W_C,2.0,feet,stripes,E,F,3.0,-1.0,1.0,W,C
predict,269,E_C,8.0,feet,stripes,W,C,6.75,1.25,1.25,E,C
predict,269,W_C,7.0,feet,stripes,W,C,8.5,-1.5,1.5,W,C
predict,269,W_F,3.0,feet,stripes,W,C,3.25,-0.25,0.25,W,F
predict,269,E_F,4.0,feet,stripes,W,C,3.25,0.75,0.75,E,F
predict,274,W_F,8.0,stripes,feet,W,F,9.0,-1.0,1.0,W,F
predict,274,W_C,9.0,stripes,feet,W,F,8.75,0.25,0.25,W,C
predict,274,E_F,2.0,stripes,feet,W,F,5.5,-3.5,3.5,E,F
predict,274,E_C,3.0,stripes,feet,W,F,2.75,0.25,0.25,E,C
predict,57,W_F,5.0,feet,stripes,W,C,4.0,1.0,1.0,W,F
predict,57,E_F,3.0,feet,stripes,W,C,4.75,-1.75,1.75,E,F
predict,57,E_C,7.0,feet,stripes,W,C,6.0,1.0,1.0,E,C
predict,57,W_C,8.0,feet,stripes,W,C,7.75,0.25,0.25,W,C
predict,67,W_C,5.0,feet,stripes,E,F,3.25,1.75,1.75,W,C
predict,67,W_F,6.0,feet,stripes,E,F,8.25,-2.25,2.25,W,F
predict,67,E_C,7.0,feet,stripes,E,F,5.75,1.25,1.25,E,C
predict,67,E_F,10.0,feet,stripes,E,F,8.0,2.0,2.0,E,F
predict,286,W_C,8.0,stripes,feet,W,F,7.5,0.5,0.5,W,C
predict,286,E_C,3.0,stripes,feet,W,F,3.0,0.0,0.0,E,C
predict,286,W_F,6.0,stripes,feet,W,F,9.0,-3.0,3.0,W,F
predict,286,E_F,2.0,stripes,feet,W,F,4.5,-2.5,2.5,E,F
predict,246,E_C,5.0,stripes,feet,W,C,3.25,1.75,1.75,E,C
predict,246,E_F,5.0,stripes,feet,W,C,2.5,2.5,2.5,E,F
predict,246,W_C,7.0,stripes,feet,W,C,8.75,-1.75,1.75,W,C
predict,246,W_F,6.0,stripes,feet,W,C,6.0,0.0,0.0,W,F
predict,6,W_C,5.0,stripes,feet,W,F,7.0,-2.0,2.0,W,C
predict,6,E_C,1.0,stripes,feet,W,F,1.25,-0.25,0.25,E,C
predict,6,W_F,8.0,stripes,feet,W,F,8.25,-0.25,0.25,W,F
predict,6,E_F,5.0,stripes,feet,W,F,4.0,1.0,1.0,E,F
predict,134,E_F,4.0,stripes,feet,W,C,2.75,1.25,1.25,E,F
predict,134,W_F,5.0,stripes,feet,W,C,7.0,-2.0,2.0,W,F
predict,134,W_C,8.0,stripes,feet,W,C,7.75,0.25,0.25,W,C
predict,134,E_C,4.0,stripes,feet,W,C,3.5,0.5,0.5,E,C
predict,298,W_C,9.0,stripes,feet,W,C,7.75,1.25,1.25,W,C
predict,298,E_C,3.0,stripes,feet,W,C,5.25,-2.25,2.25,E,C
predict,298,W_F,7.0,stripes,feet,W,C,6.25,0.75,0.75,W,F
predict,298,E_F,4.0,stripes,feet,W,C,3.5,0.5,0.5,E,F
predict,82,W_C,7.0,stripes,feet,W,C,8.25,-1.25,1.25,W,C
predict,82,E_C,6.0,stripes,feet,W,C,3.0,3.0,3.0,E,C
predict,82,W_F,4.0,stripes,feet,W,C,7.75,-3.75,3.75,W,F
predict,82,E_F,5.0,stripes,feet,W,C,2.0,3.0,3.0,E,F
predict,276,W_F,1.0,stripes,feet,E,F,3.5,-2.5,2.5,W,F
predict,276,E_F,9.0,stripes,feet,E,F,7.75,1.25,1.25,E,F
predict,276,E_C,8.0,stripes,feet,E,F,7.5,0.5,0.5,E,C
predict,276,W_C,4.0,stripes,feet,E,F,2.5,1.5,1.5,W,C
predict,228,W_F,2.0,stripes,feet,E,C,2.25,-0.25,0.25,W,F
predict,228,W_C,9.0,stripes,feet,E,C,4.0,5.0,5.0,W,C
predict,228,E_C,4.0,stripes,feet,E,C,8.25,-4.25,4.25,E,C
predict,228,E_F,8.0,stripes,feet,E,C,6.5,1.5,1.5,E,F
predict,229,E_F,2.0,feet,stripes,W,C,2.75,-0.75,0.75,E,F
predict,229,W_C,7.0,feet,stripes,W,C,6.25,0.75,0.75,W,C
predict,229,W_F,3.0,feet,stripes,W,C,3.0,0.0,0.0,W,F
predict,229,E_C,6.0,feet,stripes,W,C,5.5,0.5,0.5,E,C
predict,291,W_C,7.0,feet,stripes,W,F,4.25,2.75,2.75,W,C
predict,291,E_F,6.0,feet,stripes,W,F,7.25,-1.25,1.25,E,F
predict,291,E_C,4.0,feet,stripes,W,F,4.0,0.0,0.0,E,C
predict,291,W_F,7.0,feet,stripes,W,F,8.25,-1.25,1.25,W,F
predict,219,W_F,6.0,feet,stripes,E,F,6.5,-0.5,0.5,W,F
predict,219,E_F,4.0,feet,stripes,E,F,7.0,-3.0,3.0,E,F
predict,219,E_C,9.0,feet,stripes,E,F,4.0,5.0,5.0,E,C
predict,219,W_C,3.0,feet,stripes,E,F,3.5,-0.5,0.5,W,C
predict,125,W_F,5.0,feet,stripes,W,C,4.5,0.5,0.5,W,F
predict,125,E_F,3.0,feet,stripes,W,C,2.5,0.5,0.5,E,F
predict,125,E_C,8.0,feet,stripes,W,C,7.75,0.25,0.25,E,C
predict,125,W_C,10.0,feet,stripes,W,C,6.75,3.25,3.25,W,C
predict,77,E_C,8.0,feet,stripes,W,C,7.25,0.75,0.75,E,C
predict,77,W_C,7.0,feet,stripes,W,C,7.25,-0.25,0.25,W,C
predict,77,W_F,6.0,feet,stripes,W,C,6.0,0.0,0.0,W,F
predict,77,E_F,5.0,feet,stripes,W,C,4.75,0.25,0.25,E,F
predict,81,E_C,9.0,feet,stripes,W,C,6.25,2.75,2.75,E,C
predict,81,W_C,8.0,feet,stripes,W,C,9.0,-1.0,1.0,W,C
predict,81,W_F,4.0,feet,stripes,W,C,4.5,-0.5,0.5,W,F
predict,81,E_F,2.0,feet,stripes,W,C,2.25,-0.25,0.25,E,F
predict,44,E_C,5.0,stripes,feet,E,C,6.5,-1.5,1.5,E,C
predict,44,W_C,7.0,stripes,feet,E,C,4.0,3.0,3.0,W,C
predict,44,E_F,4.0,stripes,feet,E,C,5.75,-1.75,1.75,E,F
predict,44,W_F,6.0,stripes,feet,E,C,3.25,2.75,2.75,W,F
predict,87,W_C,3.0,feet,stripes,W,F,3.75,-0.75,0.75,W,C
predict,87,W_F,9.0,feet,stripes,W,F,8.5,0.5,0.5,W,F
predict,87,E_F,7.0,feet,stripes,W,F,7.0,0.0,0.0,E,F
predict,87,E_C,3.0,feet,stripes,W,F,2.5,0.5,0.5,E,C
predict,292,E_F,5.0,stripes,feet,E,F,6.0,-1.0,1.0,E,F
predict,292,W_F,7.0,stripes,feet,E,F,5.25,1.75,1.75,W,F
predict,292,E_C,5.0,stripes,feet,E,F,8.0,-3.0,3.0,E,C
predict,292,W_C,3.0,stripes,feet,E,F,2.25,0.75,0.75,W,C
predict,144,W_C,4.0,stripes,feet,E,F,3.25,0.75,0.75,W,C
predict,144,E_C,9.0,stripes,feet,E,F,8.0,1.0,1.0,E,C
predict,144,E_F,8.0,stripes,feet,E,F,8.25,-0.25,0.25,E,F
predict,144,W_F,6.0,stripes,feet,E,F,4.5,1.5,1.5,W,F
predict,149,E_C,8.0,feet,stripes,W,C,8.0,0.0,0.0,E,C
predict,149,E_F,4.0,feet,stripes,W,C,2.5,1.5,1.5,E,F
predict,149,W_F,3.0,feet,stripes,W,C,4.5,-1.5,1.5,W,F
predict,149,W_C,6.0,feet,stripes,W,C,7.0,-1.0,1.0,W,C
predict,237,W_F,3.0,feet,stripes,W,C,3.75,-0.75,0.75,W,F
predict,237,E_C,3.0,feet,stripes,W,C,5.75,-2.75,2.75,E,C
predict,237,W_C,8.0,feet,stripes,W,C,7.75,0.25,0.25,W,C
predict,237,E_F,8.0,feet,stripes,W,C,3.25,4.75,4.75,E,F
predict,171,W_C,2.0,feet,stripes,E,F,3.0,-1.0,1.0,W,C
predict,171,E_C,6.0,feet,stripes,E,F,4.25,1.75,1.75,E,C
predict,171,W_F,5.0,feet,stripes,E,F,6.5,-1.5,1.5,W,F
predict,171,E_F,8.0,feet,stripes,E,F,7.75,0.25,0.25,E,F
predict,202,E_C,3.0,stripes,feet,W,C,3.25,-0.25,0.25,E,C
predict,202,E_F,8.0,stripes,feet,W,C,4.75,3.25,3.25,E,F
predict,202,W_C,8.0,stripes,feet,W,C,8.25,-0.25,0.25,W,C
predict,202,W_F,5.0,stripes,feet,W,C,5.25,-0.25,0.25,W,F
predict,179,W_C,4.0,feet,stripes,W,F,5.0,-1.0,1.0,W,C
predict,179,W_F,8.0,feet,stripes,W,F,6.75,1.25,1.25,W,F
predict,179,E_C,6.0,feet,stripes,W,F,4.25,1.75,1.75,E,C
predict,179,E_F,6.0,feet,stripes,W,F,5.5,0.5,0.5,E,F
predict,10,W_C,5.0,stripes,feet,W,C,6.75,-1.75,1.75,W,C
predict,10,E_F,6.0,stripes,feet,W,C,3.0,3.0,3.0,E,F
predict,10,W_F,3.0,stripes,feet,W,C,6.25,-3.25,3.25,W,F
predict,10,E_C,6.0,stripes,feet,W,C,4.75,1.25,1.25,E,C
predict,261,W_F,2.0,feet,stripes,W,C,3.75,-1.75,1.75,W,F
predict,261,E_C,8.0,feet,stripes,W,C,6.75,1.25,1.25,E,C
predict,261,E_F,3.0,feet,stripes,W,C,1.25,1.75,1.75,E,F
predict,261,W_C,8.0,feet,stripes,W,C,7.5,0.5,0.5,W,C
predict,66,E_F,5.0,stripes,feet,W,C,2.25,2.75,2.75,E,F
predict,66,E_C,3.0,stripes,feet,W,C,4.5,-1.5,1.5,E,C
predict,66,W_F,10.0,stripes,feet,W,C,8.0,2.0,2.0,W,F
predict,66,W_C,9.0,stripes,feet,W,C,9.0,0.0,0.0,W,C
predict,139,E_F,8.0,feet,stripes,W,F,6.0,2.0,2.0,E,F
predict,139,W_F,7.0,feet,stripes,W,F,6.75,0.25,0.25,W,F
predict,139,W_C,4.0,feet,stripes,W,F,5.75,-1.75,1.75,W,C
predict,139,E_C,2.0,feet,stripes,W,F,3.75,-1.75,1.75,E,C
predict,215,E_F,10.0,feet,stripes,W,F,5.75,4.25,4.25,E,F
predict,215,W_F,4.0,feet,stripes,W,F,8.0,-4.0,4.0,W,F
predict,215,W_C,2.0,feet,stripes,W,F,3.5,-1.5,1.5,W,C
predict,215,E_C,6.0,feet,stripes,W,F,4.0,2.0,2.0,E,C
predict,1,W_C,7.0,feet,stripes,E,C,6.0,1.0,1.0,W,C
predict,1,E_C,9.0,feet,stripes,E,C,7.5,1.5,1.5,E,C
predict,1,E_F,3.0,feet,stripes,E,C,4.5,-1.5,1.5,E,F
predict,1,W_F,4.0,feet,stripes,E,C,2.5,1.5,1.5,W,F
predict,84,W_C,3.0,stripes,feet,E,F,3.5,-0.5,0.5,W,C
predict,84,W_F,4.0,stripes,feet,E,F,4.25,-0.25,0.25,W,F
predict,84,E_C,10.0,stripes,feet,E,F,8.0,2.0,2.0,E,C
predict,84,E_F,8.0,stripes,feet,E,F,9.5,-1.5,1.5,E,F
predict,231,W_F,7.0,feet,stripes,E,F,6.5,0.5,0.5,W,F
predict,231,W_C,4.0,feet,stripes,E,F,2.0,2.0,2.0,W,C
predict,231,E_C,3.0,feet,stripes,E,F,3.25,-0.25,0.25,E,C
predict,231,E_F,7.0,feet,stripes,E,F,6.5,0.5,0.5,E,F
predict,244,W_C,5.0,stripes,feet,E,C,4.0,1.0,1.0,W,C
predict,244,E_F,4.0,stripes,feet,E,C,7.0,-3.0,3.0,E,F
predict,244,E_C,2.0,stripes,feet,E,C,7.5,-5.5,5.5,E,C
predict,244,W_F,8.0,stripes,feet,E,C,3.25,4.75,4.75,W,F
predict,7,E_F,8.0,feet,stripes,W,F,6.0,2.0,2.0,E,F
predict,7,W_C,6.0,feet,stripes,W,F,3.75,2.25,2.25,W,C
predict,7,E_C,7.0,feet,stripes,W,F,3.5,3.5,3.5,E,C
predict,7,W_F,9.0,feet,stripes,W,F,6.75,2.25,2.25,W,F
predict,243,E_C,7.0,feet,stripes,W,F,1.75,5.25,5.25,E,C
predict,243,E_F,5.0,feet,stripes,W,F,7.25,-2.25,2.25,E,F
predict,243,W_F,8.0,feet,stripes,W,F,6.75,1.25,1.25,W,F
predict,243,W_C,5.0,feet,stripes,W,F,3.5,1.5,1.5,W,C
predict,14,E_F,4.0,stripes,feet,W,F,3.25,0.75,0.75,E,F
predict,14,W_F,7.0,stripes,feet,W,F,8.0,-1.0,1.0,W,F
predict,14,W_C,2.0,stripes,feet,W,F,6.25,-4.25,4.25,W,C
predict,14,E_C,6.0,stripes,feet,W,F,3.5,2.5,2.5,E,C
predict,255,W_F,7.0,feet,stripes,W,F,7.5,-0.5,0.5,W,F
predict,255,E_C,2.0,feet,stripes,W,F,2.0,0.0,0.0,E,C
predict,255,W_C,2.0,feet,stripes,W,F,3.25,-1.25,1.25,W,C
predict,255,E_F,7.0,feet,stripes,W,F,7.0,0.0,0.0,E,F
predict,137,W_F,6.0,feet,stripes,W,C,5.0,1.0,1.0,W,F
predict,137,E_C,3.0,feet,stripes,W,C,5.5,-2.5,2.5,E,C
predict,137,W_C,8.0,feet,stripes,W,C,7.25,0.75,0.75,W,C
predict,137,E_F,2.0,feet,stripes,W,C,2.5,-0.5,0.5,E,F
predict,98,E_C,2.0,stripes,feet,W,C,6.25,-4.25,4.25,E,C
predict,98,W_F,3.0,stripes,feet,W,C,5.25,-2.25,2.25,W,F
predict,98,W_C,7.0,stripes,feet,W,C,6.25,0.75,0.75,W,C
predict,98,E_F,1.0,stripes,feet,W,C,2.25,-1.25,1.25,E,F
predict,21,W_F,3.0,feet,stripes,E,C,3.0,0.0,0.0,W,F
predict,21,W_C,7.0,feet,stripes,E,C,6.5,0.5,0.5,W,C
predict,21,E_C,8.0,feet,stripes,E,C,8.25,-0.25,0.25,E,C
predict,21,E_F,3.0,feet,stripes,E,C,3.0,0.0,0.0,E,F
predict,271,E_F,7.0,feet,stripes,E,F,7.75,-0.75,0.75,E,F
predict,271,W_F,10.0,feet,stripes,E,F,5.75,4.25,4.25,W,F
predict,271,E_C,3.0,feet,stripes,E,F,5.0,-2.0,2.0,E,C
predict,271,W_C,7.0,feet,stripes,E,F,3.75,3.25,3.25,W,C
predict,183,W_F,7.0,feet,stripes,W,F,7.0,0.0,0.0,W,F
predict,183,E_C,1.0,feet,stripes,W,F,1.5,-0.5,0.5,E,C
predict,183,E_F,7.0,feet,stripes,W,F,8.25,-1.25,1.25,E,F
predict,183,W_C,3.0,feet,stripes,W,F,5.5,-2.5,2.5,W,C
predict,280,W_F,8.0,stripes,feet,E,F,3.25,4.75,4.75,W,F
predict,280,E_F,6.0,stripes,feet,E,F,8.25,-2.25,2.25,E,F
predict,280,E_C,2.0,stripes,feet,E,F,6.0,-4.0,4.0,E,C
predict,280,W_C,4.0,stripes,feet,E,F,3.0,1.0,1.0,W,C
predict,118,W_C,7.0,stripes,feet,W,F,7.0,0.0,0.0,W,C
predict,118,W_F,10.0,stripes,feet,W,F,9.25,0.75,0.75,W,F
predict,118,E_C,1.0,stripes,feet,W,F,3.75,-2.75,2.75,E,C
predict,118,E_F,7.0,stripes,feet,W,F,3.75,3.25,3.25,E,F
predict,155,W_C,4.0,feet,stripes,W,F,4.5,-0.5,0.5,W,C
predict,155,W_F,8.0,feet,stripes,W,F,8.5,-0.5,0.5,W,F
predict,155,E_C,4.0,feet,stripes,W,F,3.5,0.5,0.5,E,C
predict,155,E_F,9.0,feet,stripes,W,F,8.25,0.75,0.75,E,F
predict,287,E_F,5.0,feet,stripes,E,F,7.0,-2.0,2.0,E,F
predict,287,W_C,6.0,feet,stripes,E,F,3.0,3.0,3.0,W,C
predict,287,E_C,6.0,feet,stripes,E,F,3.5,2.5,2.5,E,C
predict,287,W_F,9.0,feet,stripes,E,F,6.5,2.5,2.5,W,F
predict,54,E_F,1.0,stripes,feet,W,F,3.25,-2.25,2.25,E,F
predict,54,W_C,10.0,stripes,feet,W,F,6.75,3.25,3.25,W,C
predict,54,W_F,8.0,stripes,feet,W,F,6.75,1.25,1.25,W,F
predict,54,E_C,3.0,stripes,feet,W,F,1.5,1.5,1.5,E,C
predict,65,W_C,7.0,feet,stripes,E,C,7.5,-0.5,0.5,W,C
predict,65,W_F,4.0,feet,stripes,E,C,2.5,1.5,1.5,W,F
predict,65,E_F,6.0,feet,stripes,E,C,4.0,2.0,2.0,E,F
predict,65,E_C,8.0,feet,stripes,E,C,7.75,0.25,0.25,E,C
predict,203,E_F,9.0,feet,stripes,W,F,6.25,2.75,2.75,E,F
predict,203,W_F,4.0,feet,stripes,W,F,6.5,-2.5,2.5,W,F
predict,203,E_C,7.0,feet,stripes,W,F,4.0,3.0,3.0,E,C
predict,203,W_C,3.0,feet,stripes,W,F,4.75,-1.75,1.75,W,C
predict,59,W_C,8.0,feet,stripes,W,F,5.0,3.0,3.0,W,C
predict,59,E_C,7.0,feet,stripes,W,F,4.0,3.0,3.0,E,C
predict,59,E_F,7.0,feet,stripes,W,F,7.75,-0.75,0.75,E,F
predict,59,W_F,8.0,feet,stripes,W,F,8.25,-0.25,0.25,W,F
predict,103,E_F,6.0,feet,stripes,W,F,6.25,-0.25,0.25,E,F
predict,103,E_C,1.0,feet,stripes,W,F,2.5,-1.5,1.5,E,C
predict,103,W_C,5.0,feet,stripes,W,F,2.75,2.25,2.25,W,C
predict,103,W_F,10.0,feet,stripes,W,F,7.25,2.75,2.75,W,F
predict,85,E_C,9.0,feet,stripes,W,C,6.5,2.5,2.5,E,C
predict,85,W_C,7.0,feet,stripes,W,C,7.5,-0.5,0.5,W,C
predict,85,W_F,2.0,feet,stripes,W,C,3.25,-1.25,1.25,W,F
predict,85,E_F,4.0,feet,stripes,W,C,1.75,2.25,2.25,E,F
predict,131,E_C,3.0,feet,stripes,W,F,2.25,0.75,0.75,E,C
predict,131,W_C,5.0,feet,stripes,W,F,4.0,1.0,1.0,W,C
predict,131,W_F,10.0,feet,stripes,W,F,8.25,1.75,1.75,W,F
predict,131,E_F,4.0,feet,stripes,W,F,5.5,-1.5,1.5,E,F
predict,170,E_C,3.0,stripes,feet,W,C,3.25,-0.25,0.25,E,C
predict,170,W_C,9.0,stripes,feet,W,C,9.0,0.0,0.0,W,C
predict,170,W_F,8.0,stripes,feet,W,C,7.5,0.5,0.5,W,F
predict,170,E_F,4.0,stripes,feet,W,C,3.75,0.25,0.25,E,F
predict,12,W_F,5.0,stripes,feet,E,F,5.5,-0.5,0.5,W,F
predict,12,E_C,7.0,stripes,feet,E,F,7.25,-0.25,0.25,E,C
predict,12,W_C,9.0,stripes,feet,E,F,4.25,4.75,4.75,W,C
predict,12,E_F,3.0,stripes,feet,E,F,7.5,-4.5,4.5,E,F
predict,281,W_F,3.0,feet,stripes,E,C,3.75,-0.75,0.75,W,F
predict,281,W_C,9.0,feet,stripes,E,C,7.75,1.25,1.25,W,C
predict,281,E_F,3.0,feet,stripes,E,C,7.5,-4.5,4.5,E,F
predict,281,E_C,9.0,feet,stripes,E,C,8.0,1.0,1.0,E,C
predict,227,E_C,4.0,feet,stripes,W,F,2.5,1.5,1.5,E,C
predict,227,W_C,3.0,feet,stripes,W,F,4.0,-1.0,1.0,W,C
predict,227,W_F,9.0,feet,stripes,W,F,8.75,0.25,0.25,W,F
predict,227,E_F,9.0,feet,stripes,W,F,7.5,1.5,1.5,E,F
predict,268,E_C,8.0,stripes,feet,E,C,7.5,0.5,0.5,E,C
predict,268,W_C,1.0,stripes,feet,E,C,3.75,-2.75,2.75,W,C
predict,268,E_F,10.0,stripes,feet,E,C,7.0,3.0,3.0,E,F
predict,268,W_F,5.0,stripes,feet,E,C,3.25,1.75,1.75,W,F
predict,296,E_F,9.0,stripes,feet,E,F,8.0,1.0,1.0,E,F
predict,296,W_F,4.0,stripes,feet,E,F,3.25,0.75,0.75,W,F
predict,296,W_C,2.0,stripes,feet,E,F,2.25,-0.25,0.25,W,C
predict,296,E_C,7.0,stripes,feet,E,F,7.25,-0.25,0.25,E,C
predict,294,E_F,5.0,stripes,feet,W,F,5.25,-0.25,0.25,E,F
predict,294,W_F,10.0,stripes,feet,W,F,8.0,2.0,2.0,W,F
predict,294,W_C,3.0,stripes,feet,W,F,6.75,-3.75,3.75,W,C
predict,294,E_C,4.0,stripes,feet,W,F,2.0,2.0,2.0,E,C
predict,37,W_C,7.0,feet,stripes,E,C,7.0,0.0,0.0,W,C
predict,37,E_F,4.0,feet,stripes,E,C,3.5,0.5,0.5,E,F
predict,37,E_C,9.0,feet,stripes,E,C,7.75,1.25,1.25,E,C
predict,37,W_F,5.0,feet,stripes,E,C,2.5,2.5,2.5,W,F
predict,124,W_C,3.0,stripes,feet,E,F,2.25,0.75,0.75,W,C
predict,124,W_F,4.0,stripes,feet,E,F,3.5,0.5,0.5,W,F
predict,124,E_F,10.0,stripes,feet,E,F,8.75,1.25,1.25,E,F
predict,124,E_C,8.0,stripes,feet,E,F,7.5,0.5,0.5,E,C
predict,209,E_C,8.0,feet,stripes,W,C,7.5,0.5,0.5,E,C
predict,209,W_F,4.0,feet,stripes,W,C,4.5,-0.5,0.5,W,F
predict,209,E_F,5.0,feet,stripes,W,C,3.25,1.75,1.75,E,F
predict,209,W_C,9.0,feet,stripes,W,C,7.75,1.25,1.25,W,C
predict,123,E_F,9.0,feet,stripes,E,F,8.75,0.25,0.25,E,F
predict,123,W_C,3.0,feet,stripes,E,F,4.0,-1.0,1.0,W,C
predict,123,W_F,7.0,feet,stripes,E,F,7.5,-0.5,0.5,W,F
predict,123,E_C,5.0,feet,stripes,E,F,5.75,-0.75,0.75,E,C
predict,217,W_F,2.0,feet,stripes,W,C,6.0,-4.0,4.0,W,F
predict,217,E_F,7.0,feet,stripes,W,C,3.5,3.5,3.5,E,F
predict,217,E_C,9.0,feet,stripes,W,C,7.25,1.75,1.75,E,C
predict,217,W_C,5.0,feet,stripes,W,C,8.5,-3.5,3.5,W,C
predict,69,E_F,5.0,feet,stripes,E,C,4.75,0.25,0.25,E,F
predict,69,W_C,6.0,feet,stripes,E,C,6.25,-0.25,0.25,W,C
predict,69,E_C,8.0,feet,stripes,E,C,7.75,0.25,0.25,E,C
predict,69,W_F,3.0,feet,stripes,E,C,3.5,-0.5,0.5,W,F
predict,226,W_F,5.0,stripes,feet,W,C,8.75,-3.75,3.75,W,F
predict,226,W_C,8.0,stripes,feet,W,C,7.25,0.75,0.75,W,C
predict,226,E_F,1.0,stripes,feet,W,C,1.25,-0.25,0.25,E,F
predict,226,E_C,4.0,stripes,feet,W,C,3.75,0.25,0.25,E,C
predict,72,E_C,9.0,stripes,feet,E,F,8.75,0.25,0.25,E,C
predict,72,W_C,4.0,stripes,feet,E,F,2.75,1.25,1.25,W,C
predict,72,E_F,7.0,stripes,feet,E,F,8.0,-1.0,1.0,E,F
predict,72,W_F,2.0,stripes,feet,E,F,4.75,-2.75,2.75,W,F
predict,129,E_F,3.0,feet,stripes,E,C,4.25,-1.25,1.25,E,F
predict,129,W_C,8.0,feet,stripes,E,C,8.5,-0.5,0.5,W,C
predict,129,E_C,9.0,feet,stripes,E,C,9.0,0.0,0.0,E,C
predict,129,W_F,3.0,feet,stripes,E,C,2.75,0.25,0.25,W,F
predict,48,E_C,6.0,stripes,feet,E,F,5.75,0.25,0.25,E,C
predict,48,W_F,4.0,stripes,feet,E,F,3.75,0.25,0.25,W,F
predict,48,E_F,8.0,stripes,feet,E,F,6.25,1.75,1.75,E,F
predict,48,W_C,3.0,stripes,feet,E,F,3.0,0.0,0.0,W,C
predict,190,W_C,8.0,stripes,feet,W,C,8.75,-0.75,0.75,W,C
predict,190,E_F,3.0,stripes,feet,W,C,2.5,0.5,0.5,E,F
predict,190,W_F,9.0,stripes,feet,W,C,7.5,1.5,1.5,W,F
predict,190,E_C,2.0,stripes,feet,W,C,4.25,-2.25,2.25,E,C
predict,236,W_F,2.0,stripes,feet,E,C,2.25,-0.25,0.25,W,F
predict,236,W_C,7.0,stripes,feet,E,C,4.5,2.5,2.5,W,C
predict,236,E_C,7.0,stripes,feet,E,C,6.0,1.0,1.0,E,C
