participant,training_responses,food_amount,error,feedback,trial_stop_time,testing_image_order,testing_responses,training_categories,training_tail,training_wing,training_color,testing_categories,conditionOrder,training_image_order,attention_check,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,wing_high,wing_low,tail_high,tail_low,wing_discrete_slider.response,wing_direction_slider.response,wing_continuous_slider.response,color_discrete_slider.response,color_direction_slider.response,color_continuous_slider.response,tail_discrete_slider.response,tail_direction_slider.response,tail_continuous_slider.response
005,"[5.0, 7.0, 5.0, 5.0, 5.0, 3.0, 4.0, 7.0, 5.0, 4.0, 5.0, 5.0, 6.0, 4.0, 6.0, 6.0, 3.0, 4.0, 6.0, 6.0, 6.0, 3.0, 3.0, 6.0]","[6.0, 8.0, 3.0, 4.0, 6.0, 3.0, 3.0, 6.0, 6.0, 6.0, 6.0, 4.0, 3.0, 4.0, 6.0, 6.0, 3.0, 6.0, 9.0, 7.0, 8.0, 5.0, 6.0, 3.0]","[1.0, 1.0, 2.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 1.0, 2.0, 2.0, 3.0, 3.0]","['Thank you, very interesting']",468.0041,"['N_Y_C', 'N_B_C', 'N_B_S', 'T_Y_C', 'T_B_S', 'N_Y_S', 'T_B_C', 'T_Y_S']","[6.0, 3.0, 3.0, 8.0, 6.0, 6.0, 6.0, 8.0]","['medium', 'high', 'low', 'medium', 'medium', 'low', 'medium', 'high', 'medium', 'medium', 'medium', 'medium', 'low', 'low', 'high', 'high', 'low', 'medium', 'high', 'high', 'medium', 'medium', 'low', 'medium']","['L2', 'H2', 'L2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'H2', 'L2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'H2', 'H2', 'H2', 'L2', 'H2', 'L2', 'L2']","['H1', 'H1', 'L1', 'L1', 'H1', 'L1', 'L1', 'H1', 'H1', 'L1', 'H1', 'L1', 'L1', 'L1', 'H1', 'H1', 'L1', 'L1', 'H1', 'H1', 'H1', 'L1', 'L1', 'H1']","['I2', 'I2', 'I1', 'I1', 'I1', 'I2', 'I2', 'I1', 'I2', 'I2', 'I1', 'I1', 'I2', 'I1', 'I1', 'I2', 'I1', 'I2', 'I2', 'I1', 'I2', 'I1', 'I2', 'I1']","['medium', 'medium', 'low', 'high', 'medium', 'low', 'high', 'medium']",5,"['T_Y_S', 'T_Y_C', 'N_B_S', 'N_B_C', 'T_B_S', 'N_Y_S', 'N_Y_C', 'T_B_C', 'T_Y_S', 'N_Y_C', 'T_B_S', 'N_B_C', 'N_Y_S', 'N_B_S', 'T_B_C', 'T_Y_C', 'N_B_S', 'N_Y_C', 'T_Y_C', 'T_B_C', 'T_Y_S', 'N_B_C', 'N_Y_S', 'T_B_S']",1,wing,tail,color,Y,B,T,N,C,S,Yes,Wings,3.0,Yes, Yellow,4.0,No,,
088,"[3.0, 4.0, 7.0, 2.0, 8.0, 4.0, 7.0, 5.0, 5.0, 7.0, 5.0, 4.0, 5.0, 3.0, 6.0, 6.0, 5.0, 3.0, 6.0, 6.0, 3.0, 4.0, 5.0, 6.0]","[4.0, 3.0, 5.0, 6.0, 4.0, 6.0, 8.0, 5.0, 4.0, 6.0, 4.0, 5.0, 5.0, 4.0, 7.0, 5.0, 6.0, 3.0, 5.0, 7.0, 4.0, 7.0, 4.0, 3.0]","[1.0, 1.0, 2.0, 4.0, 4.0, 2.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 3.0, 1.0, 3.0]",[],426.3837,"['T_Y_S', 'N_B_C', 'N_Y_C', 'N_Y_S', 'T_B_C', 'T_Y_C', 'N_B_S', 'T_B_S']","[6.0, 3.0, 4.0, 5.0, 6.0, 5.0, 4.0, 7.0]","['low', 'medium', 'medium', 'medium', 'low', 'high', 'high', 'medium', 'medium', 'high', 'low', 'low', 'high', 'medium', 'medium', 'medium', 'medium', 'low', 'medium', 'high', 'medium', 'high', 'low', 'medium']","['L1', 'L1', 'H1', 'L1', 'L1', 'H1', 'H1', 'H1', 'H1', 'H1', 'L1', 'L1', 'H1', 'L1', 'L1', 'H1', 'H1', 'L1', 'H1', 'H1', 'L1', 'H1', 'L1', 'L1']","['I1', 'I1', 'I1', 'I2', 'I2', 'I1', 'I2', 'I2', 'I1', 'I2', 'I2', 'I1', 'I1', 'I1', 'I2', 'I2', 'I1', 'I1', 'I2', 'I2', 'I1', 'I1', 'I2', 'I2']","['L2', 'H2', 'L2', 'H2', 'L2', 'H2', 'H2', 'L2', 'L2', 'H2', 'L2', 'L2', 'H2', 'H2', 'H2', 'L2', 'L2', 'L2', 'L2', 'H2', 'H2', 'H2', 'L2', 'H2']","['medium', 'medium', 'low', 'medium', 'medium', 'low', 'high', 'high']",88,"['N_Y_C', 'N_B_C', 'N_Y_S', 'T_B_C', 'T_Y_C', 'N_B_S', 'T_B_S', 'T_Y_S', 'N_Y_S', 'T_B_S', 'T_Y_C', 'N_Y_C', 'N_B_S', 'N_B_C', 'T_B_C', 'T_Y_S', 'N_Y_S', 'N_Y_C', 'T_Y_S', 'T_B_S', 'N_B_C', 'N_B_S', 'T_Y_C', 'T_B_C']",1,tail,color,wing,B,Y,T,N,S,C,Yes,Wings,5.0,Yes, Yellow,5.0,Yes, Straight,3.0
217,"[3.0, 5.0, 7.0, 7.0, 4.0, 5.0, 8.0, 6.0, 6.0, 9.0, 4.0, 6.0, 5.0, 6.0, 4.0, 3.0, 8.0, 3.0, 5.0, 2.0, 5.0, 4.0, 6.0, 7.0]","[3.0, 6.0, 4.0, 7.0, 6.0, 2.0, 7.0, 5.0, 6.0, 6.0, 4.0, 6.0, 1.0, 8.0, 8.0, 3.0, 8.0, 5.0, 7.0, 2.0, 5.0, 5.0, 4.0, 5.0]","[0.0, 1.0, 3.0, 0.0, 2.0, 3.0, 1.0, 1.0, 0.0, 3.0, 0.0, 0.0, 4.0, 2.0, 4.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 2.0, 2.0]",[],551.5076,"['N_Y_C', 'T_Y_C', 'N_B_C', 'T_B_C', 'T_B_S', 'N_Y_S', 'T_Y_S', 'N_B_S']","[4.0, 8.0, 3.0, 6.0, 5.0, 3.0, 6.0, 2.0]","['low', 'high', 'low', 'medium', 'medium', 'medium', 'high', 'medium', 'medium', 'high', 'medium', 'high', 'low', 'medium', 'medium', 'low', 'high', 'medium', 'high', 'low', 'low', 'medium', 'medium', 'medium']","['L1', 'H1', 'L1', 'L1', 'H1', 'L1', 'H1', 'H1', 'H1', 'H1', 'H1', 'H1', 'L1', 'L1', 'L1', 'L1', 'H1', 'L1', 'H1', 'L1', 'L1', 'H1', 'H1', 'L1']","['L2', 'H2', 'L2', 'H2', 'L2', 'H2', 'H2', 'L2', 'L2', 'H2', 'L2', 'H2', 'L2', 'H2', 'H2', 'L2', 'H2', 'H2', 'H2', 'L2', 'L2', 'L2', 'L2', 'H2']","['I2', 'I2', 'I1', 'I1', 'I2', 'I2', 'I1', 'I1', 'I1', 'I1', 'I2', 'I2', 'I1', 'I2', 'I1', 'I2', 'I1', 'I2', 'I2', 'I2', 'I1', 'I2', 'I1', 'I1']","['medium', 'high', 'medium', 'high', 'medium', 'low', 'medium', 'low']",217,"['N_B_S', 'T_B_C', 'N_Y_S', 'T_Y_S', 'N_B_C', 'T_B_S', 'T_Y_C', 'N_Y_C', 'N_Y_C', 'T_Y_C', 'N_B_C', 'T_B_C', 'N_Y_S', 'T_B_S', 'T_Y_S', 'N_B_S', 'T_Y_C', 'T_B_S', 'T_B_C', 'N_B_S', 'N_Y_S', 'N_B_C', 'N_Y_C', 'T_Y_S']",1,tail,wing,color,Y,B,T,N,C,S,Yes,Wings,5.0,Yes, Yellow,4.0,Yes,Curly,2.0
155,"[7.0, 5.0, 5.0, 7.0, 8.0, 3.0, 5.0, 5.0, 4.0, 3.0, 6.0, 4.0, 7.0, 3.0, 6.0, 8.0, 6.0, 6.0, 6.0, 4.0, 6.0, 7.0, 5.0, 5.0]","[7.0, 5.0, 2.0, 8.0, 4.0, 2.0, 3.0, 6.0, 3.0, 5.0, 8.0, 2.0, 3.0, 9.0, 3.0, 7.0, 1.0, 6.0, 7.0, 7.0, 1.0, 9.0, 2.0, 6.0]","[0.0, 0.0, 3.0, 1.0, 4.0, 1.0, 2.0, 1.0, 1.0, 2.0, 2.0, 2.0, 4.0, 6.0, 3.0, 1.0, 5.0, 0.0, 1.0, 3.0, 5.0, 2.0, 3.0, 1.0]",['See66'],408.9947,"['T_B_C', 'N_Y_S', 'N_Y_C', 'N_B_S', 'T_B_S', 'T_Y_C', 'T_Y_S', 'N_B_C']","[5.0, 6.0, 5.0, 5.0, 6.0, 5.0, 4.0, 6.0]","['high', 'medium', 'low', 'high', 'medium', 'low', 'medium', 'medium', 'medium', 'medium', 'high', 'low', 'medium', 'high', 'low', 'medium', 'low', 'medium', 'medium', 'high', 'low', 'high', 'medium', 'medium']","['I1', 'I2', 'I1', 'I2', 'I2', 'I2', 'I1', 'I1', 'I2', 'I1', 'I2', 'I2', 'I1', 'I1', 'I1', 'I2', 'I2', 'I2', 'I1', 'I2', 'I1', 'I1', 'I2', 'I1']","['H1', 'L1', 'L1', 'H1', 'H1', 'L1', 'L1', 'H1', 'H1', 'H1', 'H1', 'L1', 'L1', 'H1', 'L1', 'L1', 'L1', 'H1', 'L1', 'H1', 'L1', 'H1', 'L1', 'H1']","['H2', 'H2', 'L2', 'H2', 'L2', 'L2', 'H2', 'L2', 'L2', 'L2', 'H2', 'L2', 'H2', 'H2', 'L2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'H2', 'H2', 'L2']","['low', 'high', 'high', 'medium', 'low', 'medium', 'medium', 'medium']",155,"['N_Y_C', 'T_Y_S', 'T_B_C', 'N_Y_S', 'N_B_S', 'T_B_S', 'T_Y_C', 'N_B_C', 'N_B_S', 'N_B_C', 'N_Y_S', 'T_B_S', 'T_Y_C', 'N_Y_C', 'T_B_C', 'T_Y_S', 'T_B_S', 'N_B_S', 'T_Y_C', 'N_Y_S', 'T_B_C', 'N_Y_C', 'T_Y_S', 'N_B_C']",1,wing,color,tail,Y,B,N,T,C,S,Yes,Wings,4.0,Yes,Blue,4.0,Yes, Straight,4.0
033,"[7.0, 4.0, 7.0, 5.0, 5.0, 6.0, 5.0, 7.0, 4.0, 4.0, 7.0, 4.0, 7.0, 6.0, 4.0, 3.0, 3.0, 5.0, 8.0, 5.0, 7.0, 6.0, 5.0, 6.0]","[4.0, 2.0, 7.0, 6.0, 6.0, 4.0, 6.0, 4.0, 1.0, 7.0, 6.0, 5.0, 4.0, 9.0, 3.0, 9.0, 4.0, 6.0, 5.0, 7.0, 3.0, 5.0, 6.0, 5.0]","[3.0, 2.0, 0.0, 1.0, 1.0, 2.0, 1.0, 3.0, 3.0, 3.0, 1.0, 1.0, 3.0, 3.0, 1.0, 6.0, 1.0, 1.0, 3.0, 2.0, 4.0, 1.0, 1.0, 1.0]",[],273.2547,"['T_Y_S', 'T_B_S', 'N_Y_S', 'T_B_C', 'N_B_C', 'T_Y_C', 'N_Y_C', 'N_B_S']","[6.0, 5.0, 4.0, 7.0, 7.0, 9.0, 4.0, 5.0]","['medium', 'low', 'medium', 'medium', 'medium', 'low', 'high', 'high', 'low', 'medium', 'medium', 'low', 'medium', 'high', 'medium', 'high', 'low', 'medium', 'medium', 'high', 'low', 'medium', 'high', 'medium']","['L1', 'L1', 'L1', 'H1', 'H1', 'L1', 'H1', 'H1', 'L1', 'H1', 'L1', 'L1', 'L1', 'H1', 'H1', 'H1', 'L1', 'H1', 'L1', 'H1', 'L1', 'H1', 'H1', 'L1']","['H2', 'L2', 'H2', 'L2', 'L2', 'L2', 'H2', 'H2', 'L2', 'L2', 'H2', 'L2', 'H2', 'H2', 'L2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'L2', 'H2', 'H2']","['I2', 'I2', 'I1', 'I2', 'I1', 'I1', 'I2', 'I1', 'I2', 'I1', 'I2', 'I1', 'I1', 'I2', 'I2', 'I1', 'I2', 'I1', 'I1', 'I1', 'I1', 'I2', 'I2', 'I2']","['medium', 'medium', 'low', 'high', 'medium', 'high', 'medium', 'low']",33,"['T_Y_S', 'N_Y_S', 'T_B_S', 'N_Y_C', 'N_B_C', 'N_B_S', 'T_Y_C', 'T_B_C', 'N_Y_S', 'N_B_C', 'T_Y_S', 'N_B_S', 'T_B_S', 'T_Y_C', 'N_Y_C', 'T_B_C', 'N_Y_S', 'N_B_C', 'T_B_S', 'T_B_C', 'N_B_S', 'N_Y_C', 'T_Y_C', 'T_Y_S']",1,tail,wing,color,B,Y,T,N,C,S,No,,,Yes,Blue,5.0,Yes,Curly,5.0
069,"[5.0, 7.0, 8.0, 4.0, 5.0, 4.0, 6.0, 4.0, 3.0, 6.0, 8.0, 4.0, 5.0, 4.0, 3.0, 8.0, 5.0, 8.0, 6.0, 2.0, 3.0, 6.0, 7.0, 3.0]","[6.0, 8.0, 6.0, 4.0, 3.0, 3.0, 4.0, 3.0, 5.0, 9.0, 3.0, 5.0, 2.0, 6.0, 5.0, 8.0, 2.0, 3.0, 9.0, 6.0, 7.0, 5.0, 7.0, 4.0]","[1.0, 1.0, 2.0, 0.0, 2.0, 1.0, 2.0, 1.0, 2.0, 3.0, 5.0, 1.0, 3.0, 2.0, 2.0, 0.0, 3.0, 5.0, 3.0, 4.0, 4.0, 1.0, 0.0, 1.0]",['I could not get my arms around any pattern during the test.\xa0 Thank you for letting me participate!'],574.1085,"['N_B_C', 'T_B_S', 'T_B_C', 'T_Y_C', 'N_Y_C', 'N_B_S', 'T_Y_S', 'N_Y_S']","[3.0, 7.0, 6.0, 9.0, 2.0, 4.0, 8.0, 5.0]","['medium', 'medium', 'high', 'medium', 'low', 'low', 'high', 'medium', 'medium', 'high', 'medium', 'medium', 'low', 'medium', 'low', 'high', 'low', 'medium', 'high', 'medium', 'medium', 'medium', 'high', 'low']","['H2', 'L2', 'H2', 'H2', 'L2', 'L2', 'H2', 'L2', 'L2', 'H2', 'L2', 'H2', 'L2', 'H2', 'L2', 'H2', 'L2', 'L2', 'H2', 'H2', 'H2', 'L2', 'H2', 'L2']","['L1', 'H1', 'H1', 'L1', 'L1', 'L1', 'H1', 'H1', 'H1', 'H1', 'H1', 'L1', 'L1', 'L1', 'L1', 'H1', 'L1', 'H1', 'H1', 'L1', 'L1', 'H1', 'H1', 'L1']","['I2', 'I2', 'I2', 'I1', 'I2', 'I1', 'I1', 'I1', 'I1', 'I2', 'I2', 'I1', 'I1', 'I2', 'I2', 'I1', 'I1', 'I2', 'I1', 'I2', 'I1', 'I1', 'I2', 'I2']","['medium', 'medium', 'high', 'high', 'medium', 'low', 'medium', 'low']",69,"['N_B_C', 'T_B_S', 'T_B_C', 'N_Y_C', 'N_B_S', 'N_Y_S', 'T_Y_C', 'T_Y_S', 'T_Y_S', 'T_B_C', 'T_B_S', 'N_Y_C', 'N_Y_S', 'N_B_C', 'N_B_S', 'T_Y_C', 'N_Y_S', 'T_B_S', 'T_Y_C', 'N_B_C', 'N_Y_C', 'T_Y_S', 'T_B_C', 'N_B_S']",1,wing,tail,color,B,Y,T,N,C,S,Yes,Wings,5.0,Yes,Blue,6.0,Yes,Curly,7.0
105,"[2.0, 3.0, 4.0, 4.0, 5.0, 6.0, 3.0, 3.0, 6.0, 4.0, 2.0, 6.0, 4.0, 6.0, 4.0, 6.0, 2.0, 7.0, 6.0, 6.0, 2.0, 4.0, 1.0, 7.0]","[3.0, 2.0, 6.0, 4.0, 6.0, 6.0, 9.0, 6.0, 1.0, 6.0, 4.0, 9.0, 4.0, 7.0, 2.0, 4.0, 4.0, 10.0, 6.0, 7.0, 4.0, 2.0, 3.0, 5.0]","[1.0, 1.0, 2.0, 0.0, 1.0, 0.0, 6.0, 3.0, 5.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0]",[],884.782,"['N_Y_C', 'T_B_S', 'T_B_C', 'T_Y_C', 'T_Y_S', 'N_B_C', 'N_Y_S', 'N_B_S']","[2.0, 6.0, 6.0, 9.0, 6.0, 4.0, 4.0, 2.0]","['medium', 'low', 'medium', 'low', 'medium', 'high', 'high', 'medium', 'low', 'medium', 'medium', 'high', 'medium', 'high', 'low', 'medium', 'medium', 'high', 'medium', 'high', 'medium', 'low', 'low', 'medium']","['H2', 'L2', 'L2', 'L2', 'L2', 'H2', 'H2', 'H2', 'L2', 'L2', 'H2', 'H2', 'H2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'H2', 'H2', 'L2', 'L2', 'L2']","['L1', 'L1', 'H1', 'L1', 'H1', 'H1', 'H1', 'L1', 'L1', 'H1', 'L1', 'H1', 'L1', 'H1', 'L1', 'H1', 'L1', 'H1', 'H1', 'H1', 'L1', 'L1', 'L1', 'H1']","['I2', 'I2', 'I1', 'I1', 'I2', 'I2', 'I1', 'I1', 'I1', 'I1', 'I1', 'I1', 'I2', 'I2', 'I2', 'I2', 'I2', 'I2', 'I1', 'I1', 'I1', 'I1', 'I2', 'I2']","['medium', 'medium', 'high', 'high', 'medium', 'medium', 'low', 'low']",105,"['N_B_C', 'N_B_S', 'T_Y_S', 'N_Y_S', 'T_B_S', 'T_B_C', 'T_Y_C', 'N_Y_C', 'N_Y_S', 'T_Y_S', 'N_Y_C', 'T_Y_C', 'N_B_C', 'T_B_C', 'N_B_S', 'T_B_S', 'N_B_C', 'T_B_C', 'T_Y_S', 'T_Y_C', 'N_Y_C', 'N_Y_S', 'N_B_S', 'T_B_S']",1,wing,tail,color,Y,B,T,N,C,S,Yes,Wings,5.0,Yes, Yellow,4.0,No,,
126,"[3.0, 6.0, 8.0, 4.0, 4.0, 5.0, 6.0, 5.0, 4.0, 4.0, 8.0, 8.0, 7.0, 7.0, 7.0, 7.0, 7.0, 4.0, 5.0, 6.0, 5.0, 7.0, 7.0, 4.0]","[4.0, 6.0, 5.0, 5.0, 5.0, 6.0, 8.0, 8.0, 1.0, 5.0, 7.0, 7.0, 4.0, 6.0, 4.0, 8.0, 6.0, 3.0, 4.0, 7.0, 1.0, 6.0, 7.0, 3.0]","[1.0, 0.0, 3.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 1.0, 1.0, 1.0, 3.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.0, 1.0, 0.0, 1.0]",[],437.1363,"['N_B_S', 'T_Y_C', 'T_Y_S', 'N_Y_S', 'N_B_C', 'T_B_C', 'N_Y_C', 'T_B_S']","[7.0, 5.0, 6.0, 2.0, 5.0, 7.0, 6.0, 8.0]","['low', 'medium', 'medium', 'low', 'medium', 'medium', 'high', 'high', 'low', 'medium', 'high', 'medium', 'medium', 'low', 'medium', 'high', 'medium', 'low', 'medium', 'medium', 'low', 'high', 'high', 'medium']","['L1', 'H1', 'H1', 'L1', 'L1', 'L1', 'H1', 'H1', 'L1', 'H1', 'H1', 'L1', 'H1', 'L1', 'L1', 'H1', 'H1', 'L1', 'L1', 'L1', 'L1', 'H1', 'H1', 'H1']","['I1', 'I1', 'I2', 'I2', 'I1', 'I2', 'I2', 'I1', 'I1', 'I1', 'I1', 'I2', 'I2', 'I2', 'I1', 'I2', 'I2', 'I2', 'I2', 'I1', 'I1', 'I1', 'I2', 'I1']","['L2', 'L2', 'L2', 'L2', 'H2', 'H2', 'H2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'H2', 'H2', 'L2']","['high', 'low', 'medium', 'medium', 'medium', 'medium', 'low', 'high']",126,"['N_Y_C', 'N_Y_S', 'T_Y_S', 'T_Y_C', 'N_B_C', 'T_B_C', 'T_B_S', 'N_B_S', 'N_Y_C', 'N_Y_S', 'N_B_S', 'T_B_C', 'T_Y_S', 'T_Y_C', 'N_B_C', 'T_B_S', 'T_Y_S', 'T_Y_C', 'T_B_C', 'N_B_C', 'N_Y_C', 'N_B_S', 'T_B_S', 'N_Y_S']",1,tail,color,wing,B,Y,T,N,S,C,Yes,Wings,5.0,Yes,Blue,4.0,Yes, Straight,2.0
014,"[4.0, 6.0, 4.0, 3.0, 6.0, 7.0, 7.0, 5.0, 7.0, 5.0, 3.0, 8.0, 6.0, 6.0, 6.0, 5.0, 7.0, 5.0, 6.0, 3.0, 6.0, 8.0, 8.0, 3.0]","[5.0, 3.0, 8.0, 5.0, 7.0, 4.0, 5.0, 6.0, 5.0, 3.0, 6.0, 8.0, 4.0, 6.0, 3.0, 7.0, 6.0, 4.0, 3.0, 3.0, 9.0, 5.0, 5.0, 4.0]","[1.0, 3.0, 4.0, 2.0, 1.0, 3.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 2.0, 0.0, 3.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 1.0]",[],439.0005,"['N_B_C', 'N_Y_C', 'N_Y_S', 'T_B_C', 'T_Y_C', 'T_B_S', 'T_Y_S', 'N_B_S']","[4.0, 4.0, 7.0, 4.0, 4.0, 7.0, 7.0, 5.0]","['low', 'low', 'high', 'medium', 'high', 'medium', 'medium', 'medium', 'medium', 'low', 'medium', 'high', 'medium', 'medium', 'low', 'high', 'high', 'medium', 'medium', 'low', 'high', 'medium', 'medium', 'low']","['L2', 'L2', 'H2', 'H2', 'H2', 'L2', 'H2', 'L2', 'L2', 'L2', 'H2', 'H2', 'H2', 'L2', 'L2', 'H2', 'H2', 'H2', 'L2', 'L2', 'H2', 'H2', 'L2', 'L2']","['I1', 'I2', 'I1', 'I1', 'I2', 'I2', 'I2', 'I1', 'I2', 'I1', 'I1', 'I2', 'I2', 'I1', 'I2', 'I1', 'I1', 'I1', 'I2', 'I2', 'I2', 'I2', 'I1', 'I1']","['L1', 'L1', 'H1', 'L1', 'H1', 'H1', 'L1', 'H1', 'H1', 'L1', 'L1', 'H1', 'L1', 'H1', 'L1', 'H1', 'H1', 'L1', 'H1', 'L1', 'H1', 'L1', 'H1', 'L1']","['medium', 'low', 'medium', 'medium', 'low', 'high', 'medium', 'high']",14,"['N_Y_C', 'T_Y_C', 'N_B_S', 'N_Y_S', 'T_B_S', 'T_B_C', 'T_Y_S', 'N_B_C', 'T_B_C', 'N_Y_C', 'N_Y_S', 'T_B_S', 'T_Y_S', 'N_B_C', 'T_Y_C', 'N_B_S', 'N_B_S', 'N_Y_S', 'T_B_C', 'T_Y_C', 'T_B_S', 'T_Y_S', 'N_B_C', 'N_Y_C']",1,color,tail,wing,B,Y,N,T,S,C,No,,,No,,,Yes, Straight,6.0
107,"[7.0, 5.0, 7.0, 7.0, 7.0, 2.0, 7.0, 6.0, 6.0, 7.0, 2.0, 6.0, 6.0, 8.0, 6.0, 6.0, 4.0, 6.0, 3.0, 7.0, 8.0, 4.0, 7.0, 5.0]","[7.0, 7.0, 2.0, 6.0, 5.0, 7.0, 6.0, 2.0, 6.0, 6.0, 5.0, 3.0, 8.0, 6.0, 4.0, 3.0, 7.0, 8.0, 4.0, 3.0, 5.0, 5.0, 7.0, 5.0]","[0.0, 2.0, 5.0, 1.0, 2.0, 5.0, 1.0, 4.0, 0.0, 1.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 1.0, 4.0, 3.0, 1.0, 0.0, 0.0]",[],377.89,"['T_B_S', 'T_B_C', 'T_Y_C', 'T_Y_S', 'N_Y_S', 'N_B_S', 'N_B_C', 'N_Y_C']","[5.0, 7.0, 3.0, 4.0, 6.0, 5.0, 4.0, 6.0]","['medium', 'medium', 'low', 'high', 'medium', 'high', 'medium', 'low', 'medium', 'medium', 'medium', 'low', 'high', 'high', 'medium', 'low', 'high', 'high', 'medium', 'medium', 'medium', 'low', 'medium', 'low']","['I1', 'I2', 'I2', 'I2', 'I1', 'I1', 'I2', 'I1', 'I1', 'I2', 'I1', 'I2', 'I1', 'I2', 'I2', 'I1', 'I2', 'I1', 'I2', 'I2', 'I1', 'I1', 'I1', 'I2']","['L2', 'H2', 'L2', 'H2', 'H2', 'H2', 'L2', 'L2', 'L2', 'L2', 'H2', 'L2', 'H2', 'H2', 'H2', 'L2', 'H2', 'H2', 'L2', 'H2', 'H2', 'L2', 'L2', 'L2']","['H1', 'L1', 'L1', 'H1', 'L1', 'H1', 'H1', 'L1', 'H1', 'H1', 'L1', 'L1', 'H1', 'H1', 'L1', 'L1', 'H1', 'H1', 'H1', 'L1', 'L1', 'L1', 'H1', 'L1']","['low', 'low', 'medium', 'medium', 'high', 'medium', 'medium', 'high']",107,"['T_Y_C', 'N_B_S', 'T_B_S', 'N_Y_S', 'N_B_C', 'N_Y_C', 'T_Y_S', 'T_B_C', 'T_Y_C', 'T_Y_S', 'N_B_C', 'T_B_S', 'N_Y_C', 'N_Y_S', 'N_B_S', 'T_B_C', 'N_Y_S', 'N_Y_C', 'T_Y_S', 'N_B_S', 'N_B_C', 'T_B_C', 'T_Y_C', 'T_B_S']",1,color,wing,tail,Y,B,N,T,C,S,No,,,No,,,No,,
